MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Misc Val,Mo Sold,SalePrice
70,53.0,6720,6,7,0.0,0.0,0.0,585.0,585.0,851,585,0,1436,0.0,1,0,3,1,7,1,1992.0,1.0,228.0,184,0,0,0,0,0,4,141500
50,55.0,7642,7,8,0.0,0.0,0.0,912.0,912.0,912,514,0,1426,0.0,1,1,3,1,7,1,1925.0,1.0,216.0,0,240,0,0,0,0,6,189950
70,53.0,7155,6,8,0.0,0.0,0.0,686.0,686.0,686,775,0,1461,0.0,1,0,3,1,6,1,1926.0,1.0,225.0,0,0,116,0,0,0,7,135000
75,53.0,7128,7,5,0.0,364.0,0.0,554.0,918.0,918,728,0,1646,0.0,2,0,4,1,7,2,1941.0,1.0,240.0,0,0,0,0,126,0,8,164000
30,40.0,4280,5,6,0.0,365.0,0.0,75.0,440.0,694,0,0,694,0.0,1,0,2,1,4,1,1990.0,1.0,352.0,0,0,34,0,0,0,3,90350
50,53.0,5362,5,6,0.0,0.0,0.0,661.0,661.0,661,589,0,1250,0.0,2,0,3,1,8,1,1985.0,2.0,552.0,242,0,81,0,0,0,11,139000
30,50.0,6305,5,7,0.0,0.0,0.0,920.0,920.0,954,0,0,954,0.0,1,0,2,1,5,1,1938.0,1.0,240.0,0,0,0,0,0,0,6,119750
70,60.0,7230,7,7,0.0,0.0,0.0,851.0,851.0,867,851,0,1718,0.0,2,1,4,1,8,1,1927.0,2.0,264.0,291,0,60,0,153,0,10,238000
70,86.0,22420,6,6,0.0,1128.0,0.0,242.0,1370.0,1370,1254,0,2624,1.0,2,1,4,1,10,1,1918.0,3.0,864.0,0,0,0,0,0,0,11,239000
50,110.0,7810,4,6,0.0,189.0,0.0,741.0,930.0,1230,525,0,1755,0.0,2,0,4,1,7,1,1930.0,1.0,231.0,0,40,0,0,0,0,11,188000
70,70.0,10570,8,8,0.0,297.0,0.0,556.0,853.0,1549,1178,0,2727,0.0,2,1,3,1,10,2,1932.0,2.0,440.0,0,74,0,0,0,0,12,315000
70,61.0,7259,6,8,0.0,774.0,150.0,104.0,1028.0,1436,884,0,2320,1.0,2,1,3,1,9,1,1945.0,1.0,180.0,224,0,0,0,0,0,7,259500
70,75.0,13125,7,6,0.0,410.0,0.0,390.0,800.0,960,780,0,1740,0.0,1,1,3,1,6,2,1940.0,1.0,240.0,0,0,0,0,0,0,7,219500
160,24.0,1782,6,6,0.0,330.0,0.0,186.0,516.0,529,516,0,1045,0.0,1,0,2,1,5,1,1980.0,2.0,462.0,180,0,0,0,0,0,12,123900
120,35.0,3907,8,5,0.0,577.0,0.0,427.0,1004.0,1020,0,0,1020,1.0,1,0,1,1,4,0,1988.0,2.0,509.0,135,0,0,0,0,0,3,200000
50,50.0,7000,6,7,0.0,375.0,0.0,345.0,720.0,720,495,0,1215,0.0,1,0,3,1,6,0,1965.0,2.0,720.0,0,0,30,0,0,0,5,141000
50,50.0,6060,4,5,0.0,0.0,0.0,732.0,732.0,772,351,0,1123,0.0,1,0,3,1,4,0,1979.0,1.0,264.0,0,0,140,0,0,0,6,100000
30,46.0,3672,5,7,0.0,0.0,0.0,816.0,816.0,816,0,0,816,0.0,1,0,2,1,5,0,1922.0,1.0,100.0,0,0,96,0,0,0,9,75200
30,59.0,8263,6,5,0.0,0.0,0.0,1012.0,1012.0,1012,0,0,1012,0.0,1,0,2,1,6,1,1920.0,1.0,308.0,0,22,112,0,0,0,5,118400
50,75.0,13710,5,5,0.0,420.0,0.0,490.0,910.0,910,648,0,1558,0.0,1,1,4,1,6,0,1950.0,1.0,282.0,289,0,0,0,0,0,6,152000
120,59.0,5568,8,5,473.0,1573.0,0.0,0.0,1573.0,1625,0,0,1625,1.0,2,0,2,1,5,1,2006.0,2.0,495.0,123,0,0,0,153,0,10,375000
120,44.0,4750,8,5,481.0,1573.0,0.0,0.0,1573.0,1625,0,0,1625,1.0,2,0,2,1,5,1,2006.0,2.0,538.0,123,0,0,0,153,0,12,235000
20,71.0,9187,6,5,0.0,336.0,0.0,748.0,1084.0,1080,0,0,1080,0.0,1,1,3,1,5,0,1983.0,2.0,484.0,120,0,158,0,0,0,6,134000
20,80.0,10000,5,5,166.0,585.0,0.0,856.0,1441.0,1392,0,0,1392,0.0,2,0,3,1,6,1,2002.0,3.0,650.0,168,49,0,0,0,0,12,215000
20,44.0,12864,7,5,0.0,1392.0,0.0,17.0,1409.0,1409,0,0,1409,1.0,1,1,1,1,4,1,2002.0,2.0,576.0,0,144,0,0,145,0,7,245000
85,82.0,8410,6,6,0.0,924.0,0.0,46.0,970.0,1026,0,0,1026,1.0,1,0,2,1,5,1,1974.0,2.0,528.0,193,0,0,0,0,0,4,143000
120,46.0,4054,7,6,352.0,949.0,0.0,552.0,1501.0,1501,0,0,1501,1.0,2,0,2,1,5,2,1987.0,2.0,512.0,240,0,0,0,0,0,10,244000
20,115.0,16905,5,6,0.0,967.0,0.0,383.0,1350.0,1328,0,0,1328,0.0,1,1,2,1,5,2,1959.0,1.0,308.0,0,104,0,0,0,0,7,170000
20,67.0,8368,7,5,0.0,0.0,0.0,1689.0,1689.0,1689,0,0,1689,0.0,2,0,3,1,7,0,2007.0,2.0,433.0,100,39,0,0,0,0,4,231713
20,64.0,9037,8,5,32.0,428.0,0.0,1048.0,1476.0,1484,0,0,1484,0.0,2,0,2,1,6,1,2006.0,2.0,472.0,120,33,0,0,0,0,12,265900
20,89.0,10991,8,5,80.0,0.0,0.0,1571.0,1571.0,1571,0,0,1571,0.0,2,0,3,1,7,1,2007.0,3.0,722.0,100,36,0,0,0,0,12,239000
20,67.0,10656,8,5,274.0,0.0,0.0,1638.0,1638.0,1646,0,0,1646,0.0,2,0,3,1,6,1,2007.0,3.0,870.0,192,80,0,0,0,0,11,248900
20,42.0,10331,7,7,0.0,215.0,80.0,970.0,1265.0,1240,0,0,1240,0.0,2,0,3,1,6,0,1985.0,2.0,528.0,232,0,0,0,0,0,7,174000
50,44.0,13758,7,5,117.0,902.0,0.0,254.0,1156.0,1187,530,0,1717,0.0,2,1,3,1,7,1,1990.0,2.0,400.0,168,36,0,0,0,0,4,187500
80,73.0,9590,7,5,442.0,786.0,0.0,82.0,868.0,1146,0,0,1146,1.0,2,0,3,1,6,1,2003.0,2.0,438.0,160,22,0,0,0,0,5,187500
20,93.0,15306,8,5,100.0,80.0,0.0,1652.0,1732.0,1776,0,0,1776,1.0,2,0,3,1,7,1,2006.0,3.0,712.0,0,0,0,0,0,0,5,283463
20,85.0,12633,10,5,242.0,0.0,0.0,1824.0,1824.0,1824,0,0,1824,0.0,2,0,3,1,8,1,2006.0,3.0,932.0,160,36,0,0,108,0,9,392000
60,88.0,12665,8,5,245.0,0.0,0.0,1094.0,1094.0,1133,1349,0,2482,0.0,2,1,4,1,9,1,2005.0,3.0,642.0,144,39,0,0,0,0,2,281213
20,94.0,25286,4,5,0.0,633.0,0.0,431.0,1064.0,1040,0,0,1040,1.0,1,0,3,1,5,0,1963.0,2.0,648.0,0,0,0,0,0,0,1,132250
120,44.0,4224,5,7,0.0,840.0,0.0,200.0,1040.0,1060,0,0,1060,1.0,1,0,3,1,6,1,1976.0,2.0,572.0,100,110,0,0,0,0,6,129900
160,21.0,1504,4,4,0.0,252.0,0.0,294.0,546.0,546,546,0,1092,0.0,1,1,3,1,5,0,1972.0,1.0,253.0,0,0,0,0,0,0,5,85500
160,21.0,2001,4,5,80.0,0.0,0.0,546.0,546.0,546,546,0,1092,0.0,1,1,3,1,6,0,1970.0,1.0,286.0,0,0,0,0,0,0,1,75000
160,21.0,1890,4,3,0.0,0.0,0.0,546.0,546.0,546,546,0,1092,0.0,1,1,3,1,6,0,1976.0,1.0,286.0,0,0,0,0,0,0,4,75190
85,72.0,9129,5,5,144.0,923.0,0.0,0.0,923.0,1008,0,0,1008,1.0,1,0,1,1,4,1,1977.0,2.0,678.0,201,66,0,0,0,0,7,153500
85,54.0,7244,5,7,0.0,619.0,0.0,149.0,768.0,768,0,0,768,1.0,1,0,2,1,5,0,1987.0,2.0,624.0,104,0,0,0,0,0,4,129500
20,124.0,27697,4,3,198.0,811.0,0.0,585.0,1396.0,1608,0,0,1608,0.0,1,0,3,1,6,0,1961.0,1.0,444.0,152,38,0,0,0,0,11,80000
20,69.0,7599,4,6,0.0,565.0,0.0,280.0,845.0,845,0,0,845,1.0,1,0,2,1,4,0,1987.0,2.0,360.0,0,0,0,0,0,0,6,129500
20,76.0,8314,5,7,0.0,546.0,0.0,270.0,816.0,816,0,0,816,0.0,1,0,2,1,5,0,1982.0,1.0,264.0,168,0,0,0,0,0,6,124500
20,65.0,11625,5,7,0.0,596.0,0.0,220.0,816.0,816,0,0,816,1.0,1,0,2,1,4,0,1983.0,1.0,264.0,330,0,0,0,0,0,5,139000
20,62.0,10447,5,6,0.0,516.0,0.0,348.0,864.0,887,0,0,887,0.0,1,0,3,1,5,0,1984.0,1.0,288.0,140,0,0,0,0,0,12,124500
20,90.0,11727,7,6,434.0,0.0,0.0,1851.0,1851.0,1851,0,0,1851,0.0,2,0,3,1,8,1,1969.0,2.0,506.0,0,146,0,0,0,0,3,192100
60,60.0,8238,6,5,0.0,700.0,0.0,113.0,813.0,813,712,0,1525,1.0,2,1,3,1,6,1,1997.0,2.0,400.0,421,72,0,0,0,0,5,183500
60,54.0,9783,6,5,0.0,0.0,0.0,821.0,821.0,821,955,0,1776,0.0,2,1,3,1,7,1,1996.0,2.0,443.0,286,116,0,0,0,0,5,202000
60,70.0,11207,6,5,0.0,714.0,0.0,88.0,802.0,802,709,0,1511,1.0,2,1,3,1,8,1,1997.0,2.0,413.0,95,75,0,0,0,0,6,185000
20,50.0,14859,7,5,27.0,0.0,0.0,1670.0,1670.0,1670,0,0,1670,0.0,2,0,3,1,7,1,2006.0,3.0,690.0,144,60,0,0,0,0,8,240000
60,50.0,13128,8,5,216.0,0.0,0.0,1074.0,1074.0,1074,990,0,2064,0.0,2,1,4,1,7,1,2005.0,2.0,527.0,0,119,0,0,0,0,1,250000
60,72.0,10463,8,5,0.0,0.0,0.0,893.0,893.0,901,900,0,1801,0.0,2,1,3,1,8,1,2005.0,3.0,800.0,0,116,0,0,0,0,6,239900
60,42.0,13751,7,5,248.0,60.0,0.0,1640.0,1700.0,1700,512,0,2212,1.0,2,1,3,1,9,1,2006.0,3.0,773.0,237,38,0,0,115,0,5,309000
60,63.0,9084,7,5,0.0,0.0,0.0,935.0,935.0,955,677,0,1632,0.0,2,1,3,1,8,1,1998.0,2.0,462.0,0,28,0,0,0,0,6,176500
120,30.0,3701,8,5,0.0,0.0,0.0,1191.0,1191.0,1204,0,0,1204,0.0,2,0,2,1,5,0,1987.0,2.0,461.0,120,70,0,0,0,0,8,130000
160,44.0,5306,7,7,0.0,495.0,215.0,354.0,1064.0,1064,703,0,1767,1.0,2,0,2,1,5,1,1987.0,2.0,504.0,441,35,0,0,0,0,6,239000
60,63.0,12292,9,5,184.0,205.0,0.0,889.0,1094.0,1102,1371,0,2473,0.0,2,1,4,1,11,1,2006.0,3.0,675.0,246,39,0,0,0,0,7,356383
60,82.0,12438,8,5,466.0,0.0,0.0,1234.0,1234.0,1264,1312,0,2576,0.0,2,1,4,1,10,1,2006.0,3.0,666.0,324,100,0,0,0,0,7,361919
60,92.0,15922,9,5,550.0,0.0,0.0,1390.0,1390.0,1390,1405,0,2795,0.0,3,1,4,1,10,1,2005.0,3.0,660.0,272,102,0,0,0,0,1,401179
120,60.0,8147,9,5,230.0,1191.0,0.0,523.0,1714.0,1714,0,0,1714,1.0,2,0,2,1,7,1,2005.0,2.0,517.0,156,55,0,0,0,0,8,318000
20,69.0,11302,8,5,238.0,1422.0,0.0,392.0,1814.0,1826,0,0,1826,1.0,2,0,3,1,7,1,2005.0,3.0,758.0,180,75,0,0,120,0,8,319000
20,91.0,14145,7,7,0.0,213.0,0.0,995.0,1208.0,1621,0,0,1621,1.0,2,0,3,1,8,0,1984.0,2.0,440.0,108,45,0,0,0,400,5,202500
20,80.0,10400,7,5,102.0,929.0,0.0,916.0,1845.0,1872,0,0,1872,0.0,2,0,3,1,6,1,1988.0,2.0,604.0,197,39,0,0,0,0,6,241500
60,81.0,10530,7,5,68.0,0.0,0.0,945.0,945.0,945,912,0,1857,0.0,2,1,4,1,8,1,1978.0,2.0,482.0,400,105,0,0,0,0,7,188900
60,85.0,11475,6,6,0.0,550.0,0.0,163.0,713.0,811,741,0,1552,1.0,2,1,3,1,6,1,1975.0,2.0,434.0,209,208,0,0,0,0,2,179900
60,75.0,9512,7,5,0.0,788.0,0.0,172.0,960.0,960,1358,0,2318,1.0,2,1,3,1,8,1,2005.0,2.0,541.0,0,246,0,0,0,0,6,294323
80,81.0,10530,6,6,248.0,548.0,0.0,127.0,675.0,1109,766,0,1875,0.0,3,0,3,1,8,1,1975.0,2.0,485.0,48,28,0,0,0,0,6,184500
20,78.0,10140,5,6,0.0,788.0,0.0,268.0,1056.0,1074,0,0,1074,1.0,1,1,3,1,6,0,1975.0,2.0,495.0,0,88,0,0,0,0,7,153500
20,78.0,10140,6,6,99.0,663.0,377.0,0.0,1040.0,1309,0,0,1309,1.0,1,1,3,1,5,1,1974.0,2.0,484.0,265,0,0,0,0,0,1,181000
20,80.0,10000,6,6,176.0,755.0,0.0,348.0,1103.0,1103,0,0,1103,0.0,2,0,3,1,6,0,1974.0,2.0,462.0,295,84,0,0,0,0,6,155000
20,71.0,9353,4,5,0.0,0.0,0.0,864.0,864.0,864,0,0,864,0.0,1,0,3,1,5,0,1972.0,1.0,280.0,0,0,0,0,0,0,7,116050
120,26.0,8773,6,5,0.0,951.0,0.0,536.0,1487.0,1419,0,0,1419,1.0,2,0,2,1,4,0,2002.0,2.0,543.0,196,68,0,0,0,0,9,190000
160,24.0,2760,6,5,514.0,0.0,0.0,525.0,525.0,525,567,0,1092,0.0,1,1,3,1,6,0,1973.0,2.0,440.0,0,0,0,0,0,0,12,105500
160,24.0,2160,5,6,200.0,402.0,0.0,363.0,765.0,765,600,0,1365,0.0,1,1,3,1,7,1,1973.0,2.0,440.0,0,36,0,0,0,0,6,125500
160,21.0,1953,6,5,408.0,309.0,0.0,174.0,483.0,483,504,0,987,0.0,1,1,2,1,5,0,1973.0,1.0,264.0,72,0,0,0,0,0,6,83000
160,21.0,1890,6,7,380.0,282.0,0.0,212.0,494.0,494,536,0,1030,0.0,1,1,3,1,6,0,1973.0,1.0,264.0,0,0,0,0,0,0,7,116000
160,21.0,1680,6,7,281.0,317.0,0.0,355.0,672.0,672,546,0,1218,0.0,1,1,3,1,7,0,1972.0,1.0,264.0,0,28,0,0,0,0,5,118000
160,21.0,1680,6,5,504.0,276.0,0.0,207.0,483.0,483,465,0,948,0.0,1,1,2,1,5,0,1972.0,1.0,264.0,0,0,0,0,0,0,7,89000
160,21.0,1680,6,5,504.0,382.0,0.0,143.0,525.0,525,567,0,1092,0.0,1,1,3,1,6,0,1972.0,1.0,264.0,352,0,0,0,0,0,10,108000
160,21.0,1680,6,5,297.0,0.0,0.0,483.0,483.0,483,504,0,987,0.0,1,1,2,1,5,1,1972.0,1.0,288.0,0,0,0,0,0,0,6,94500
85,68.0,7838,5,5,0.0,769.0,0.0,95.0,864.0,900,0,0,900,1.0,1,0,3,1,6,1,1967.0,1.0,288.0,175,144,0,0,0,0,12,123000
120,24.0,2280,7,7,0.0,120.0,492.0,443.0,1055.0,1055,0,0,1055,1.0,2,0,2,1,4,0,1976.0,1.0,319.0,0,29,0,0,0,0,4,137500
160,24.0,2179,6,5,0.0,70.0,0.0,785.0,855.0,855,601,0,1456,0.0,2,1,3,1,6,1,1976.0,2.0,460.0,0,28,0,0,0,0,7,144000
20,129.0,16737,9,5,66.0,1447.0,0.0,533.0,1980.0,1980,0,0,1980,1.0,2,0,3,1,8,1,2004.0,3.0,770.0,194,45,0,0,0,0,9,315000
60,72.0,16387,9,5,215.0,1369.0,0.0,369.0,1738.0,1738,851,0,2589,1.0,2,1,4,1,11,1,2006.0,3.0,831.0,0,0,0,0,0,0,8,412083
60,111.0,16259,9,5,370.0,0.0,0.0,1249.0,1249.0,1249,1347,0,2596,0.0,3,1,4,1,9,0,2006.0,3.0,840.0,240,154,0,0,0,0,9,342643
20,110.0,16163,8,5,232.0,0.0,0.0,1618.0,1618.0,1618,0,0,1618,0.0,2,0,2,1,6,1,2004.0,3.0,880.0,0,0,0,0,0,0,7,252000
20,108.0,12228,7,5,206.0,0.0,0.0,1721.0,1721.0,1740,0,0,1740,0.0,2,0,4,1,8,0,2006.0,3.0,874.0,0,43,0,0,0,0,9,293000
60,101.0,14215,8,5,380.0,0.0,0.0,1158.0,1158.0,1158,1218,0,2376,0.0,3,1,4,1,9,1,2005.0,3.0,853.0,240,154,0,0,0,0,11,325300
60,108.0,13418,8,5,132.0,0.0,0.0,1117.0,1117.0,1132,1320,0,2452,0.0,3,1,4,1,9,1,2004.0,3.0,691.0,113,32,0,0,0,0,9,309000
60,120.0,13975,9,5,525.0,0.0,0.0,1090.0,1090.0,1117,1089,0,2206,0.0,2,1,4,1,10,1,2005.0,3.0,670.0,148,95,0,0,0,0,8,300000
60,80.0,10240,8,5,178.0,0.0,0.0,1030.0,1030.0,1038,1060,0,2098,0.0,2,1,3,1,8,1,2005.0,3.0,878.0,192,52,0,0,0,0,3,275500
60,82.0,9942,9,5,385.0,1290.0,0.0,316.0,1606.0,1625,466,0,2091,1.0,2,1,3,1,8,1,2005.0,2.0,521.0,194,84,0,0,0,0,5,338500
60,85.0,11924,9,5,286.0,998.0,0.0,177.0,1175.0,1182,1142,0,2324,1.0,3,0,4,1,11,2,2005.0,3.0,736.0,147,21,0,0,0,0,7,345000
60,82.0,10672,8,5,0.0,0.0,0.0,1054.0,1054.0,1054,1335,0,2389,0.0,2,1,4,1,10,1,2006.0,3.0,672.0,176,64,0,0,0,0,11,298236
60,82.0,11643,8,5,142.0,880.0,0.0,644.0,1524.0,1544,814,0,2358,1.0,2,1,4,1,10,1,2005.0,3.0,784.0,120,34,0,0,0,0,8,329900
20,121.0,13758,9,5,430.0,1232.0,0.0,560.0,1792.0,1792,0,0,1792,1.0,2,0,2,1,6,1,2005.0,3.0,925.0,204,49,0,0,0,0,3,372397
20,72.0,11846,9,5,562.0,1567.0,0.0,225.0,1792.0,1792,0,0,1792,1.0,2,0,2,1,6,1,2003.0,3.0,874.0,206,49,0,0,0,0,8,374000
60,74.0,10927,8,5,280.0,546.0,0.0,512.0,1058.0,1058,846,0,1904,1.0,2,1,3,1,8,1,2003.0,2.0,736.0,179,60,0,0,0,0,6,275000
120,43.0,7052,7,5,240.0,659.0,0.0,705.0,1364.0,1364,0,0,1364,1.0,2,0,2,1,6,1,2005.0,2.0,484.0,192,36,0,0,0,0,6,185850
120,48.0,5911,9,5,278.0,472.0,0.0,1088.0,1560.0,1565,0,0,1565,1.0,2,0,2,1,6,1,2005.0,2.0,556.0,196,56,0,0,0,0,3,282500
120,48.0,6955,7,5,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,1368,0.0,2,0,2,1,6,1,2005.0,2.0,474.0,132,35,0,0,0,0,9,202500
120,40.0,6792,7,5,94.0,0.0,0.0,1368.0,1368.0,1368,0,0,1368,0.0,2,0,2,1,6,1,2005.0,2.0,474.0,132,35,0,0,0,0,3,202665
20,61.0,7740,9,5,518.0,1023.0,0.0,663.0,1686.0,1686,0,0,1686,1.0,2,0,1,1,6,1,2006.0,3.0,899.0,266,100,0,0,0,0,6,332200
120,48.0,6373,9,5,572.0,415.0,0.0,1251.0,1666.0,1666,0,0,1666,1.0,2,0,2,1,6,1,2006.0,2.0,575.0,228,75,0,0,0,0,6,310090
20,65.0,10237,6,5,0.0,28.0,0.0,1288.0,1316.0,1316,0,0,1316,0.0,2,0,3,1,6,1,2005.0,2.0,397.0,100,0,0,23,0,0,10,169990
60,65.0,10237,6,5,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,2,1,3,1,8,1,2005.0,2.0,390.0,0,24,0,0,0,0,2,170440
60,65.0,10237,7,5,0.0,0.0,0.0,738.0,738.0,738,754,0,1492,0.0,2,1,3,1,8,0,2006.0,2.0,440.0,0,32,0,0,0,0,9,169985
60,58.0,17104,7,5,0.0,554.0,0.0,100.0,654.0,664,832,0,1496,1.0,2,1,3,1,7,1,2006.0,2.0,426.0,100,24,0,0,0,0,9,179665
60,58.0,14054,7,5,0.0,0.0,0.0,879.0,879.0,879,984,0,1863,0.0,2,1,4,1,9,1,2006.0,3.0,660.0,100,17,0,0,0,0,11,219210
20,102.0,11660,6,5,0.0,0.0,0.0,1326.0,1326.0,1326,0,0,1326,0.0,2,0,3,1,6,0,2006.0,2.0,427.0,100,0,0,0,0,0,7,174190
60,105.0,15578,6,5,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,2,1,3,1,8,0,2006.0,2.0,429.0,0,0,0,0,0,0,5,172785
60,96.0,11631,8,5,236.0,0.0,0.0,1052.0,1052.0,1052,1321,0,2373,0.0,2,1,4,1,9,1,2004.0,3.0,632.0,120,46,0,0,0,0,6,258000
60,75.0,9073,7,5,0.0,0.0,0.0,738.0,738.0,738,754,0,1492,0.0,2,1,3,1,8,0,2006.0,2.0,440.0,100,32,0,0,0,0,10,185101
120,43.0,3087,7,5,14.0,453.0,0.0,767.0,1220.0,1364,0,0,1364,1.0,2,0,2,1,6,1,2006.0,2.0,437.0,100,16,0,0,0,0,11,210250
120,43.0,3010,7,5,16.0,16.0,0.0,1232.0,1248.0,1248,0,0,1248,0.0,2,0,2,1,5,0,2005.0,2.0,438.0,108,0,0,0,0,0,3,167240
120,43.0,3010,7,5,14.0,16.0,0.0,1126.0,1142.0,1142,0,0,1142,0.0,2,0,2,1,6,0,2005.0,2.0,440.0,90,0,0,0,0,0,6,156820
120,43.0,3013,7,5,145.0,16.0,0.0,1346.0,1362.0,1506,0,0,1506,0.0,2,0,2,1,6,1,2005.0,2.0,440.0,142,20,0,0,0,0,4,213490
120,53.0,3982,8,5,0.0,1154.0,0.0,366.0,1520.0,1567,0,0,1567,1.0,2,0,1,1,7,1,2006.0,3.0,648.0,312,0,0,0,0,0,10,264561
120,53.0,4045,7,5,45.0,1070.0,0.0,286.0,1356.0,1500,0,0,1500,1.0,2,0,2,1,6,1,2006.0,3.0,648.0,161,20,0,0,0,0,10,246578
60,60.0,21930,5,5,0.0,0.0,0.0,732.0,732.0,734,1104,0,1838,0.0,2,1,4,1,7,1,2005.0,2.0,372.0,100,40,0,0,0,0,7,192140
60,74.0,9056,8,5,0.0,0.0,0.0,707.0,707.0,707,707,0,1414,0.0,2,1,3,1,6,1,2004.0,2.0,403.0,100,35,0,0,0,0,10,178000
60,59.0,9171,7,5,0.0,0.0,0.0,848.0,848.0,848,750,0,1598,0.0,2,1,3,1,7,1,2004.0,2.0,433.0,100,48,0,0,0,0,7,201490
60,106.0,11194,8,5,40.0,0.0,0.0,1406.0,1406.0,1454,482,0,1936,0.0,2,1,3,1,7,1,2000.0,2.0,504.0,188,124,0,0,0,0,11,230500
60,63.0,7875,7,5,0.0,0.0,0.0,783.0,783.0,807,702,0,1509,0.0,2,1,3,1,8,1,2003.0,2.0,393.0,0,75,0,0,0,0,7,180000
60,58.0,10852,6,5,0.0,786.0,0.0,173.0,959.0,959,712,0,1671,1.0,2,1,3,1,7,1,2000.0,2.0,472.0,0,38,0,0,0,0,2,173000
60,66.0,8738,7,5,302.0,0.0,0.0,975.0,975.0,1005,1286,0,2291,0.0,2,1,4,1,8,1,1999.0,2.0,429.0,192,0,0,0,0,0,2,230000
60,82.0,9452,8,5,423.0,1074.0,0.0,322.0,1396.0,1407,985,0,2392,1.0,2,1,3,1,7,1,1997.0,3.0,870.0,0,70,0,0,0,0,6,348000
60,84.0,9660,8,5,242.0,791.0,0.0,253.0,1044.0,1079,897,0,1976,1.0,2,1,3,1,7,1,1998.0,3.0,885.0,210,31,0,0,0,0,2,286000
60,83.0,9545,8,5,322.0,505.0,0.0,655.0,1160.0,1205,1029,0,2234,1.0,2,1,3,1,7,1,2000.0,3.0,768.0,0,50,0,0,0,0,6,300000
60,93.0,12090,8,5,650.0,0.0,0.0,1141.0,1141.0,1165,1098,0,2263,0.0,2,1,4,1,10,1,1998.0,2.0,420.0,144,123,0,0,0,0,7,258000
60,83.0,10019,8,5,397.0,527.0,0.0,815.0,1342.0,1358,1368,0,2726,0.0,2,1,4,1,9,1,1995.0,3.0,725.0,307,169,168,0,0,0,6,350000
60,92.0,10120,8,5,391.0,740.0,0.0,425.0,1165.0,1203,1323,0,2526,1.0,2,1,4,1,8,1,1994.0,3.0,844.0,309,78,0,0,0,0,12,290000
60,75.0,12447,8,5,192.0,0.0,0.0,1100.0,1100.0,1116,848,0,1964,0.0,2,1,3,1,8,1,2005.0,2.0,760.0,200,70,0,0,0,0,1,252000
20,85.0,10182,8,5,420.0,1220.0,0.0,440.0,1660.0,1660,0,0,1660,1.0,2,0,3,1,8,1,2006.0,2.0,500.0,322,50,0,0,0,0,5,290000
20,73.0,8688,7,5,228.0,0.0,0.0,1616.0,1616.0,1616,0,0,1616,0.0,2,0,3,1,7,0,2005.0,3.0,834.0,208,59,0,0,0,0,4,232000
20,85.0,10936,8,5,60.0,0.0,0.0,1504.0,1504.0,1504,0,0,1504,0.0,2,0,3,1,7,0,2006.0,2.0,510.0,144,0,0,0,0,0,9,199000
20,72.0,8640,8,5,0.0,24.0,0.0,1254.0,1278.0,1278,0,0,1278,0.0,2,0,2,1,5,0,2006.0,2.0,584.0,0,60,0,0,0,0,10,198600
20,81.0,11216,8,5,0.0,0.0,0.0,1489.0,1489.0,1489,0,0,1489,0.0,2,0,3,1,7,1,2006.0,2.0,776.0,0,140,0,0,0,0,6,232600
60,84.0,10728,8,5,0.0,0.0,0.0,1095.0,1095.0,1095,844,0,1939,0.0,2,1,3,1,8,1,2006.0,3.0,1053.0,192,51,0,0,0,0,8,266000
60,65.0,8125,7,5,0.0,0.0,0.0,756.0,756.0,756,797,0,1553,0.0,2,1,3,1,6,0,2005.0,2.0,615.0,0,45,0,0,0,0,3,186500
60,65.0,8125,6,5,0.0,0.0,0.0,858.0,858.0,858,858,0,1716,0.0,2,1,3,1,7,0,2005.0,2.0,615.0,0,53,0,0,0,0,2,200825
60,65.0,8125,7,5,0.0,0.0,0.0,770.0,770.0,778,798,0,1576,0.0,2,1,3,1,6,0,2006.0,2.0,614.0,0,50,0,0,0,0,8,197000
20,60.0,7200,6,5,68.0,905.0,0.0,357.0,1262.0,1262,0,0,1262,0.0,2,0,2,1,5,0,2006.0,2.0,572.0,0,120,0,0,0,0,5,185000
20,62.0,7500,7,5,0.0,0.0,0.0,1257.0,1257.0,1266,0,0,1266,0.0,2,0,3,1,6,1,2005.0,2.0,453.0,38,144,0,0,0,0,4,176000
20,60.0,7200,7,5,0.0,0.0,0.0,1293.0,1293.0,1301,0,0,1301,1.0,2,0,2,1,5,1,2006.0,2.0,572.0,216,121,0,0,0,0,8,187750
20,91.0,11024,7,5,118.0,0.0,0.0,1400.0,1400.0,1400,0,0,1400,0.0,2,0,3,1,6,0,2005.0,2.0,612.0,144,55,0,0,0,0,10,186800
20,63.0,13072,6,5,0.0,0.0,0.0,1141.0,1141.0,1141,0,0,1141,0.0,1,1,3,1,6,0,2005.0,2.0,484.0,0,0,0,0,0,0,3,142500
